# format: T+HH:MM:SS | wall | epoch | speaker(MBTI/trait) -> listener | text
T+00:00:13 | 01:46:51 | 1784566011000 | 風間エマ#b5b(INFJ/心配性) -> None | よし、道具作成のために原木を収集するは達成だ。
T+03:00:41 | 04:47:19 | 1784576839000 | 榎本アキ#01c(ENTJ/怒りっぽい) -> None | 夜間の活動は無駄だ。休息こそが効率的な明日の活動を支える。建築の仕上げは朝を待つ。
T+03:00:44 | 04:47:22 | 1784576842000 | 浜田イオ#796(INFJ/心配性) -> None | …まあ、まずはこの拠点を完成させないと。原木を集めないとね。
T+03:00:44 | 04:47:22 | 1784576842000 | 大川オト#72a(ESFJ/心配性) -> None | はじめまして、大川オトよ。私は今、行方不明の西森ミオの捜索と村の規律管理に奔走しているわ。彼女を最後に見たのは767,188あたりだけど、誰か見かけた者はいないかしら？
T+03:00:47 | 04:47:25 | 1784576845000 | 榎本ソラ#3f3(ESFP/好奇心旺盛) -> None | はじめまして、大川オトさん！私は榎本ソラと言います。ミオさんを見かけていないかという件ですが、私の方では残念ながら心当たりがありません。私はこれからアルちゃんと畑の収穫を頑張る予定ですが、もし何か見つけたらすぐに共有しますねっ！
T+03:00:49 | 04:47:27 | 1784576847000 | 東雲カイ#a50(INFP/頑固) -> None | 私は東雲カイ。西森ミオについては見ていないし、興味もない。私はこれから畑を収穫し、拠点に戻って建築を再開するだけだ。
T+03:00:50 | 04:47:28 | 1784576848000 | 小柳ナギ#9e9(ESFP/負けず嫌い) -> None | どいつもこいつも墓標を立てて満足してやがる。私はそんな遊びにつき合ってる暇はないの。林ソラ、どこへ隠れたのよ。
T+03:00:51 | 04:47:29 | 1784576849000 | 小柳ハル#dea(ESFJ/正義感が強い) -> None | 私は小柳ハル。この西側エリアの管理官として、今は石川ナギと共に丸石を掘り出す作業を最優先に進めるわ。大川さん、捜索は任せるけれど、この一帯で異常があればすぐに報告してちょうだい。
T+03:00:53 | 04:47:31 | 1784576851000 | 大川オト#72a(ESFJ/心配性) -> None | 西森ミオの捜索を「任せる」なんて、ずいぶん他人事ね。各自、自分の担当エリアで異常があれば直ちに私に報告しなさい、それが村の規律よ。
T+03:00:55 | 04:47:33 | 1784576853000 | 榎本ソラ#3f3(ESFP/好奇心旺盛) -> None | 規律の守り方もそれぞれですねっ。私はアルちゃんとの畑仕事が一番の役割なので、引き続きそちらに集中しますねっ！
T+03:00:57 | 04:47:35 | 1784576855000 | 東雲カイ#a50(INFP/頑固) -> None | 真砂アルについては80分ほど見ていないな。これ以上の無駄話は不要だ、私は畑へ向かう。
T+03:01:00 | 04:47:38 | 1784576858000 | 小柳ハル#dea(ESFJ/正義感が強い) -> None | オト、規律を口にするならまずは結果を見せなさい。私は石川ナギと協力して西側エリアの丸石確保を最優先で片付けるわ。
T+03:01:13 | 04:47:51 | 1784576871000 | 大川オト#72a(ESFJ/心配性) -> None | …ハルト、休息も必要と言ったわね。だが、まずは私に情報を出しなさい。管理官として、村の安全に関わる事柄をうやむやにはさせないわ。
T+03:01:15 | 04:47:53 | 1784576873000 | 桜井ボブ#482(ESFP/頑固) -> None | 大きすぎて時間内に建て切れなかった…ここまでにする。
T+03:01:18 | 04:47:56 | 1784576876000 | 桜井ボブ#482(ESFP/頑固) -> None | …やっぱり夜は危険だね。無理をして建築を続けるのはやめて、約束通りお家に帰ってしっかり休むよ。明日はもっと頑張るぞ！
T+03:01:20 | 04:47:58 | 1784576878000 | 真砂アル#ef2(ESFJ/強欲) -> 浜田イオ#796 | はじめまして、真砂アルだ。私は今、北東の採石場の一角で小麦を収穫しているところだ。君は浜田イオか？ここで何をしているんだ？
T+03:01:20 | 04:47:58 | 1784576878000 | 桜井ボブ#482(ESFP/頑固) -> None | 建てる前に材料を用意する（不足: oak_stairs×21、oak_log×32、oak_planks×2）。
T+03:01:21 | 04:47:59 | 1784576879000 | 風間ダイ#f7c(INTP/心配性) -> 風間エマ#b5b | エマ、作業中失礼するよ。以前頼んでいた南西の採石場への同行と警戒の件だが、状況はどうなっているだろうか。私はこれより採石場へ向かい、銅の精錬を含めた採掘作業を再開する予定だ。
T+03:01:22 | 04:48:00 | 1784576880000 | 浜田イオ#796(INFJ/心配性) -> 真砂アル#ef2 | はじめまして、真砂アルさん。私は浜田イオ#796と言います。私は今、自分の拠点を完成させるために近くで原木を集めようとしていたところなんです。アルさんは採石場を管理されているのですね。この辺りの採石や小麦の収穫は順調ですか？
T+03:01:22 | 04:48:00 | 1784576880000 | 風間の子#38f(ENTP/正義感が強い) -> None | はじめまして、風間の子#38fだ。私は今、村の停滞を打破するために情報を統合しようと大川イオを探しているのだが、小柳ハルト、君は何か目撃していないかな？
T+03:01:24 | 04:48:02 | 1784576882000 | 風間エマ#b5b(INFJ/心配性) -> 風間ダイ#f7c | ダイ様、採石場の件ですが、今は私の拠点建設を急いでおり直接の同行は難しい状況です。各自の持ち場で効率よく作業を進めるという以前の提案通り、私はここで資材を整えます。ダイ様はそのまま採石場へ向かってください。
T+03:01:24 | 04:48:02 | 1784576882000 | 真砂アル#ef2(ESFJ/強欲) -> 浜田イオ#796 | 採石も収穫も計画通りだ。効率的に動けば富はついてくる。君の原木集めは順調なのか？ただの散歩なら時間の無駄だぞ。
T+03:01:25 | 04:48:03 | 1784576883000 | 石川ナギ#6c2(ISTP/世話好き) -> None | はじめまして、石川ナギです。あいにく大川イオさんについての情報は持ち合わせていません。私は西側エリアでの採石が役割ですので、これ以上の対話は控えさせていただきます。失礼します。
T+03:01:26 | 04:48:04 | 1784576884000 | 風間ダイ#f7c(INTP/心配性) -> 風間エマ#b5b | 承知した、エマ。拠点建設も村の安定には不可欠な要素だ。私はこの後、南西の採石場で銅鉱石の精錬と確保に注力し、村全体の資材効率を最大化する計画を実行するよ。
T+03:01:26 | 04:48:04 | 1784576884000 | 浜田イオ#796(INFJ/心配性) -> 真砂アル#ef2 | 計画通り進められているなんて素晴らしいですね。私の原木集めも、これからようやく本格的に取り掛かるところなんです。…まあ、それでは失礼して、私は原木を集めに南側一帯の森の方へ向かいますね。
T+03:01:27 | 04:48:05 | 1784576885000 | 東雲カイ#a50(INFP/頑固) -> None | 私は東雲カイ。誰かを探す暇があるなら、自分の持ち場で成果を出すことに専念すべきだ。私は畑の収穫を終えたら、拠点へ戻って建築を再開する。
T+03:01:28 | 04:48:06 | 1784576886000 | 風間エマ#b5b(INFJ/心配性) -> 風間ダイ#f7c | ダイ様の採石場での活躍を期待しています。私はこれより拠点の建設を再開し、本日中に予定の工程を確実に終わらせます。
T+03:01:29 | 04:48:07 | 1784576887000 | 小柳ハルト#10d(ESFP/皮肉屋) -> None | 大川イオか、見ていないな。悪いが俺は自分のノルマである西の森の伐採を片付けて休むので、せいぜい頑張ってくれ。
T+03:01:31 | 04:48:09 | 1784576889000 | 風間の子#38f(ENTP/正義感が強い) -> None | 二人とも、自分の作業に没頭したいようだな。私は西の未踏地調査で情報の断片を集める予定だ。停滞を脱するための道筋は、誰かが動かなければ見えてこないからね。
T+03:01:33 | 04:48:11 | 1784576891000 | 石川ナギ#6c2(ISTP/世話好き) -> None | 私は建築計画のための採石が最優先です。皆さんも各々の役割に集中しましょう、それでは失礼します。
T+03:01:36 | 04:48:14 | 1784576894000 | 東雲カイ#a50(INFP/頑固) -> None | 未踏地調査とやらに勤しむのは勝手だが、無駄な探求に時間を浪費するものだ。私はやるべき仕事がある。それでは、失礼する。
T+03:01:38 | 04:48:16 | 1784576896000 | 小柳ハルト#10d(ESFP/皮肉屋) -> None | 未踏地だの停滞の打破だの、ご立派な志だね。俺はさっさと森で木を伐って昼寝でもするから、あとは勝手にしてくれ。それじゃあな。
T+03:01:40 | 04:48:18 | 1784576898000 | 大川オト#72a(ESFJ/心配性) -> 小柳ナギ#9e9 | ナギ、以前命じた安全確認の件はどうなっているの。勝手に開拓を続けていたなんて言い訳は聞きたくないわ。村の治安が守られてこその採掘だということを、今一度理解しなさい。
T+03:01:42 | 04:48:20 | 1784576900000 | 小柳ナギ#9e9(ESFP/負けず嫌い) -> 大川オト#72a | オト、ミオなら49分前に採石場で見たきりよ。捜索は続けているけれど、今は開拓担当として自分の役割である石炭の採掘を優先させてもらうわ。
T+03:01:43 | 04:48:21 | 1784576901000 | 風間ダイ#f7c(INTP/心配性) -> None | …また無駄な移動と対話で時間を溶かしてしまった。銅の採掘以前に、食料を確保しなければ論理的ではありませんね。まずは採石場への道中で備蓄を整える方向へ修正します。
T+03:01:43 | 04:48:21 | 1784576901000 | 東雲カイ#a50(INFP/頑固) -> None | …口論に割く時間は無い。畑を収穫し、己の城へ戻る。誰の干渉も許さん。
T+03:01:45 | 04:48:23 | 1784576903000 | 大川オト#72a(ESFJ/心配性) -> 小柳ナギ#9e9 | ミオの所在を把握していながら報告を後回しにするなんて、貴方の優先順位はどうなっているの？開拓も結構だけど、採掘作業の合間に村の安全を確認するくらい、管理者の一員なら当然の義務よ。私はこのまま村の規律を守るために巡回を続けるわ。
T+03:01:47 | 04:48:25 | 1784576905000 | 小柳ナギ#9e9(ESFP/負けず嫌い) -> 大川オト#72a | あんたの規律や管理者の義務なんて知ったことじゃないわ。私は採掘と開拓で成果を出すことが一番の貢献だと確信しているの。これ以上口出ししないで、私はこれから西の未踏地へ向かって本格的に石炭を探しに行くから。
T+03:01:49 | 04:48:27 | 1784576907000 | 真砂アル#ef2(ESFJ/強欲) -> None | よし、パンを焼いて空腹を解消し、次の富の蓄積に備える。は達成だ。
T+03:02:05 | 04:48:43 | 1784576923000 | 榎本ソラ#3f3(ESFP/好奇心旺盛) -> 東雲カイ#a50 | 東雲カイさん、お疲れ様です！私はこれからアルちゃんの畑仕事を精一杯お手伝いする予定なんですよ。カイさんはこれから何か作業されるんですか？
T+03:02:07 | 04:48:45 | 1784576925000 | 東雲カイ#a50(INFP/頑固) -> 榎本ソラ#3f3 | 榎本ソラ、お疲れ様。私はこれから畑の収穫を済ませてから、拠点に戻って建築を再開するつもりだ。ところで、アルならしばらく見ていないが、彼女の所在は把握しているのか？
T+03:02:09 | 04:48:47 | 1784576927000 | 榎本ソラ#3f3(ESFP/好奇心旺盛) -> 東雲カイ#a50 | 東雲カイさん、お疲れ様ですっ！アルちゃんなら、ちょうど今畑の方へ向かっているはずですよ。私はこれから合流して一緒に作業をお手伝いする予定なので、もし急ぎの用事なら畑まで行ってみるといいかもしれませんねっ！
T+03:02:11 | 04:48:49 | 1784576929000 | 東雲カイ#a50(INFP/頑固) -> 榎本ソラ#3f3 | そうか、アルの所在が分かったのは幸いだ。私は収穫という目的がある。これ以上話すことはない、私はこれで失礼する。
T+03:02:14 | 04:48:52 | 1784576932000 | 小柳ハルト#10d(ESFP/皮肉屋) -> 大川オト#72a | オト、前に頼んでいた担当作業の件はどうなった？俺はこれから西の森で木を伐り出すつもりだが、お前も自分の役割に精を出しているのか。
T+03:02:17 | 04:48:55 | 1784576935000 | 大川オト#72a(ESFJ/心配性) -> 小柳ハルト#10d | ハルト、私の質問に対してまだ報告が上がっていないわよ。ミオの捜索を疎かにして伐採に逃げるなんて、管理者として失格だわ。規律を守れない者に村の将来は託せない、まずはさっさと捜索結果を報告しなさい。
